rank_drawdown_first,variant,account_mode,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,net_return_pct,cagr_pct,max_drawdown_pct,sharpe,dca_trade_events,rotation_resets,max_units,extra_exposure_days_pct,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct,beats_base_return,reduces_base_drawdown,reduces_soxl_only_drawdown
3073,margin_3x; anchor=entry; add at 20%/30%; sell=recover_to_anchor 10%; max_extra_days=none,margin_3x,entry,20.0,30.0,recover_to_anchor,10.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3074,margin_3x; anchor=entry; add at 20%/30%; sell=recover_to_anchor 10%; max_extra_days=5,margin_3x,entry,20.0,30.0,recover_to_anchor,10.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3075,margin_3x; anchor=entry; add at 20%/30%; sell=recover_to_anchor 10%; max_extra_days=10,margin_3x,entry,20.0,30.0,recover_to_anchor,10.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3076,margin_3x; anchor=entry; add at 20%/30%; sell=recover_to_anchor 10%; max_extra_days=20,margin_3x,entry,20.0,30.0,recover_to_anchor,10.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3077,margin_3x; anchor=entry; add at 20%/30%; sell=recover_to_anchor 10%; max_extra_days=40,margin_3x,entry,20.0,30.0,recover_to_anchor,10.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3078,margin_3x; anchor=entry; add at 20%/30%; sell=recover_to_anchor 10%; max_extra_days=63,margin_3x,entry,20.0,30.0,recover_to_anchor,10.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3079,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 5%; max_extra_days=none,margin_3x,entry,20.0,30.0,rebound_from_low,5.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3080,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 5%; max_extra_days=5,margin_3x,entry,20.0,30.0,rebound_from_low,5.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3081,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 5%; max_extra_days=10,margin_3x,entry,20.0,30.0,rebound_from_low,5.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3082,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 5%; max_extra_days=20,margin_3x,entry,20.0,30.0,rebound_from_low,5.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3083,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 5%; max_extra_days=40,margin_3x,entry,20.0,30.0,rebound_from_low,5.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3084,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 5%; max_extra_days=63,margin_3x,entry,20.0,30.0,rebound_from_low,5.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3085,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 10%; max_extra_days=none,margin_3x,entry,20.0,30.0,rebound_from_low,10.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3086,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 10%; max_extra_days=5,margin_3x,entry,20.0,30.0,rebound_from_low,10.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3087,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 10%; max_extra_days=10,margin_3x,entry,20.0,30.0,rebound_from_low,10.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3088,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 10%; max_extra_days=20,margin_3x,entry,20.0,30.0,rebound_from_low,10.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3089,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 10%; max_extra_days=40,margin_3x,entry,20.0,30.0,rebound_from_low,10.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3090,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 10%; max_extra_days=63,margin_3x,entry,20.0,30.0,rebound_from_low,10.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3091,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 15%; max_extra_days=none,margin_3x,entry,20.0,30.0,rebound_from_low,15.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3092,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 15%; max_extra_days=5,margin_3x,entry,20.0,30.0,rebound_from_low,15.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3093,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 15%; max_extra_days=10,margin_3x,entry,20.0,30.0,rebound_from_low,15.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3094,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 15%; max_extra_days=20,margin_3x,entry,20.0,30.0,rebound_from_low,15.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3095,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 15%; max_extra_days=40,margin_3x,entry,20.0,30.0,rebound_from_low,15.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3096,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 15%; max_extra_days=63,margin_3x,entry,20.0,30.0,rebound_from_low,15.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3097,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 20%; max_extra_days=none,margin_3x,entry,20.0,30.0,rebound_from_low,20.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3098,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 20%; max_extra_days=5,margin_3x,entry,20.0,30.0,rebound_from_low,20.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3099,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 20%; max_extra_days=10,margin_3x,entry,20.0,30.0,rebound_from_low,20.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3100,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 20%; max_extra_days=20,margin_3x,entry,20.0,30.0,rebound_from_low,20.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3101,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 20%; max_extra_days=40,margin_3x,entry,20.0,30.0,rebound_from_low,20.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3102,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 20%; max_extra_days=63,margin_3x,entry,20.0,30.0,rebound_from_low,20.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3103,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 30%; max_extra_days=none,margin_3x,entry,20.0,30.0,rebound_from_low,30.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3104,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 30%; max_extra_days=5,margin_3x,entry,20.0,30.0,rebound_from_low,30.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3105,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 30%; max_extra_days=10,margin_3x,entry,20.0,30.0,rebound_from_low,30.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3106,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 30%; max_extra_days=20,margin_3x,entry,20.0,30.0,rebound_from_low,30.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3107,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 30%; max_extra_days=40,margin_3x,entry,20.0,30.0,rebound_from_low,30.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3108,margin_3x; anchor=entry; add at 20%/30%; sell=rebound_from_low 30%; max_extra_days=63,margin_3x,entry,20.0,30.0,rebound_from_low,30.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3109,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 3%; max_extra_days=none,margin_3x,entry,20.0,30.0,extra_profit,3.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3110,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 3%; max_extra_days=5,margin_3x,entry,20.0,30.0,extra_profit,3.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3111,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 3%; max_extra_days=10,margin_3x,entry,20.0,30.0,extra_profit,3.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3112,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 3%; max_extra_days=20,margin_3x,entry,20.0,30.0,extra_profit,3.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3113,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 3%; max_extra_days=40,margin_3x,entry,20.0,30.0,extra_profit,3.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3114,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 3%; max_extra_days=63,margin_3x,entry,20.0,30.0,extra_profit,3.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3115,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 5%; max_extra_days=none,margin_3x,entry,20.0,30.0,extra_profit,5.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3116,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 5%; max_extra_days=5,margin_3x,entry,20.0,30.0,extra_profit,5.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3117,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 5%; max_extra_days=10,margin_3x,entry,20.0,30.0,extra_profit,5.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3118,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 5%; max_extra_days=20,margin_3x,entry,20.0,30.0,extra_profit,5.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3119,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 5%; max_extra_days=40,margin_3x,entry,20.0,30.0,extra_profit,5.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3120,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 5%; max_extra_days=63,margin_3x,entry,20.0,30.0,extra_profit,5.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3121,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 10%; max_extra_days=none,margin_3x,entry,20.0,30.0,extra_profit,10.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3122,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 10%; max_extra_days=5,margin_3x,entry,20.0,30.0,extra_profit,10.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3123,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 10%; max_extra_days=10,margin_3x,entry,20.0,30.0,extra_profit,10.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3124,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 10%; max_extra_days=20,margin_3x,entry,20.0,30.0,extra_profit,10.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3125,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 10%; max_extra_days=40,margin_3x,entry,20.0,30.0,extra_profit,10.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3126,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 10%; max_extra_days=63,margin_3x,entry,20.0,30.0,extra_profit,10.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3127,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 15%; max_extra_days=none,margin_3x,entry,20.0,30.0,extra_profit,15.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3128,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 15%; max_extra_days=5,margin_3x,entry,20.0,30.0,extra_profit,15.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3129,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 15%; max_extra_days=10,margin_3x,entry,20.0,30.0,extra_profit,15.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3130,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 15%; max_extra_days=20,margin_3x,entry,20.0,30.0,extra_profit,15.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3131,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 15%; max_extra_days=40,margin_3x,entry,20.0,30.0,extra_profit,15.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3132,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 15%; max_extra_days=63,margin_3x,entry,20.0,30.0,extra_profit,15.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3133,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 20%; max_extra_days=none,margin_3x,entry,20.0,30.0,extra_profit,20.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3134,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 20%; max_extra_days=5,margin_3x,entry,20.0,30.0,extra_profit,20.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3135,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 20%; max_extra_days=10,margin_3x,entry,20.0,30.0,extra_profit,20.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3136,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 20%; max_extra_days=20,margin_3x,entry,20.0,30.0,extra_profit,20.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3137,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 20%; max_extra_days=40,margin_3x,entry,20.0,30.0,extra_profit,20.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3138,margin_3x; anchor=entry; add at 20%/30%; sell=extra_profit 20%; max_extra_days=63,margin_3x,entry,20.0,30.0,extra_profit,20.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3139,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 0%; max_extra_days=none,margin_3x,entry,20.0,40.0,recover_to_anchor,0.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3140,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 0%; max_extra_days=5,margin_3x,entry,20.0,40.0,recover_to_anchor,0.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3141,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 0%; max_extra_days=10,margin_3x,entry,20.0,40.0,recover_to_anchor,0.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3142,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 0%; max_extra_days=20,margin_3x,entry,20.0,40.0,recover_to_anchor,0.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3143,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 0%; max_extra_days=40,margin_3x,entry,20.0,40.0,recover_to_anchor,0.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3144,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 0%; max_extra_days=63,margin_3x,entry,20.0,40.0,recover_to_anchor,0.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3145,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 3%; max_extra_days=none,margin_3x,entry,20.0,40.0,recover_to_anchor,3.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3146,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 3%; max_extra_days=5,margin_3x,entry,20.0,40.0,recover_to_anchor,3.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3147,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 3%; max_extra_days=10,margin_3x,entry,20.0,40.0,recover_to_anchor,3.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3148,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 3%; max_extra_days=20,margin_3x,entry,20.0,40.0,recover_to_anchor,3.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3149,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 3%; max_extra_days=40,margin_3x,entry,20.0,40.0,recover_to_anchor,3.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3150,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 3%; max_extra_days=63,margin_3x,entry,20.0,40.0,recover_to_anchor,3.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3151,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 5%; max_extra_days=none,margin_3x,entry,20.0,40.0,recover_to_anchor,5.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3152,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 5%; max_extra_days=5,margin_3x,entry,20.0,40.0,recover_to_anchor,5.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3153,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 5%; max_extra_days=10,margin_3x,entry,20.0,40.0,recover_to_anchor,5.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3154,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 5%; max_extra_days=20,margin_3x,entry,20.0,40.0,recover_to_anchor,5.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3155,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 5%; max_extra_days=40,margin_3x,entry,20.0,40.0,recover_to_anchor,5.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3156,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 5%; max_extra_days=63,margin_3x,entry,20.0,40.0,recover_to_anchor,5.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3157,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 10%; max_extra_days=none,margin_3x,entry,20.0,40.0,recover_to_anchor,10.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3158,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 10%; max_extra_days=5,margin_3x,entry,20.0,40.0,recover_to_anchor,10.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3159,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 10%; max_extra_days=10,margin_3x,entry,20.0,40.0,recover_to_anchor,10.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3160,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 10%; max_extra_days=20,margin_3x,entry,20.0,40.0,recover_to_anchor,10.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3161,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 10%; max_extra_days=40,margin_3x,entry,20.0,40.0,recover_to_anchor,10.0,40,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3162,margin_3x; anchor=entry; add at 20%/40%; sell=recover_to_anchor 10%; max_extra_days=63,margin_3x,entry,20.0,40.0,recover_to_anchor,10.0,63,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3163,margin_3x; anchor=entry; add at 20%/40%; sell=rebound_from_low 5%; max_extra_days=none,margin_3x,entry,20.0,40.0,rebound_from_low,5.0,none,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3164,margin_3x; anchor=entry; add at 20%/40%; sell=rebound_from_low 5%; max_extra_days=5,margin_3x,entry,20.0,40.0,rebound_from_low,5.0,5,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3165,margin_3x; anchor=entry; add at 20%/40%; sell=rebound_from_low 5%; max_extra_days=10,margin_3x,entry,20.0,40.0,rebound_from_low,5.0,10,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
3166,margin_3x; anchor=entry; add at 20%/40%; sell=rebound_from_low 5%; max_extra_days=20,margin_3x,entry,20.0,40.0,rebound_from_low,5.0,20,775118.12,75.63,-79.24,1.15,7,123,2,0.18,775116.8,-79.24,41069.8,-66.18,True,True,False
