rank_balanced,variant,unit_exposure,max_exposure,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,trend_guard_sma,trend_guard_exposure,equity_dd_guard_pct,equity_dd_guard_exposure,net_return_pct,cagr_pct,max_drawdown_pct,calmar,sharpe,dca_trade_events,rotation_resets,max_exposure_used,avg_exposure,days_above_1x_pct,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct,beats_base_return,reduces_base_drawdown,beats_soxl_only_return,reduces_soxl_only_drawdown
1583,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=none",1.0,2.0,rolling_high,5.0,20.0,rebound_from_low,20.0,10,none,none,none,none,3480234.71,93.02,-97.19,0.957,1.16,630,123,2.0,1.602,60.22,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1584,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/40%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=none",1.0,2.0,rolling_high,5.0,40.0,rebound_from_low,20.0,10,none,none,none,none,3480234.71,93.02,-97.19,0.957,1.16,545,123,2.0,1.602,60.22,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1585,"unit=0.67, cap=1.50, anchor=rolling_high, add=10%/30%, sell=extra_profit 15%, max_days=20, trend_sma=100, dd_guard=none",0.67,1.5,rolling_high,10.0,30.0,extra_profit,15.0,20,100,1.0,none,none,3368978.02,92.63,-71.55,1.295,1.31,273,123,1.5,0.893,25.67,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1586,"unit=1.00, cap=1.50, anchor=rolling_high, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",1.0,1.5,rolling_high,5.0,20.0,extra_profit,15.0,20,none,none,none,none,3351991.92,92.57,-90.2,1.026,1.17,447,123,1.5,1.311,62.25,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1587,"unit=0.75, cap=1.50, anchor=rolling_high, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=none",0.75,1.5,rolling_high,10.0,30.0,extra_profit,20.0,20,200,1.0,none,none,3351072.53,92.57,-78.38,1.181,1.24,257,123,1.5,1.024,32.98,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1588,"unit=0.75, cap=1.50, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=none",0.75,1.5,rolling_high,10.0,20.0,rebound_from_low,20.0,20,200,1.0,none,none,3284154.06,92.32,-75.51,1.223,1.24,314,123,1.5,1.013,31.62,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1589,"unit=0.75, cap=1.50, anchor=rolling_high, add=10%/30%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=none",0.75,1.5,rolling_high,10.0,30.0,rebound_from_low,20.0,20,200,1.0,none,none,3284154.06,92.32,-75.51,1.223,1.24,269,123,1.5,1.013,31.62,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1590,"unit=1.00, cap=2.00, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=10, trend_sma=100, dd_guard=none",1.0,2.0,entry,5.0,20.0,extra_profit,20.0,10,100,1.0,none,none,3274815.1,92.29,-81.23,1.136,1.26,87,123,2.0,1.027,2.7,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1591,"unit=1.00, cap=2.00, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=10, trend_sma=100, dd_guard=none",1.0,2.0,entry,5.0,40.0,extra_profit,20.0,10,100,1.0,none,none,3274815.1,92.29,-81.23,1.136,1.26,82,123,2.0,1.027,2.7,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1592,"unit=1.00, cap=1.50, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=none",1.0,1.5,rolling_high,5.0,20.0,rebound_from_low,20.0,10,none,none,none,none,3224488.37,92.1,-91.32,1.009,1.17,630,123,1.5,1.301,60.22,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1593,"unit=1.00, cap=1.50, anchor=rolling_high, add=5%/40%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=none",1.0,1.5,rolling_high,5.0,40.0,rebound_from_low,20.0,10,none,none,none,none,3224488.37,92.1,-91.32,1.009,1.17,545,123,1.5,1.301,60.22,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1594,"unit=1.00, cap=2.00, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=100, dd_guard=none",1.0,2.0,entry,5.0,20.0,rebound_from_low,20.0,10,100,1.0,none,none,3219624.25,92.08,-81.23,1.134,1.26,87,123,2.0,1.026,2.6,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1595,"unit=1.00, cap=2.00, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=10, trend_sma=100, dd_guard=none",1.0,2.0,entry,5.0,40.0,rebound_from_low,20.0,10,100,1.0,none,none,3219624.25,92.08,-81.23,1.134,1.26,82,123,2.0,1.026,2.6,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1596,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/40%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,2.0,rolling_high,5.0,40.0,extra_profit,20.0,10,200,0.75,45.0,0.75,3208384.15,92.04,-78.08,1.179,1.2,539,123,2.0,1.168,28.35,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1597,"unit=1.00, cap=1.50, anchor=rolling_high, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,1.5,rolling_high,10.0,20.0,extra_profit,15.0,10,200,0.75,45.0,0.75,3196463.89,91.99,-68.68,1.339,1.26,441,123,1.5,1.064,24.38,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1598,"unit=1.00, cap=2.00, anchor=rolling_high, add=10%/20%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,2.0,rolling_high,10.0,20.0,extra_profit,20.0,20,200,0.75,45.0,0.75,3188869.2,91.97,-72.46,1.269,1.21,304,123,2.0,1.132,22.68,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1599,"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.75,2.0,rolling_high,5.0,40.0,extra_profit,15.0,20,none,none,none,none,3155094.94,91.84,-89.73,1.024,1.18,383,123,2.0,1.222,62.42,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1600,"unit=1.00, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,20.0,extra_profit,20.0,20,200,0.75,45.0,0.75,3124066.42,91.72,-67.36,1.362,1.33,47,123,2.0,0.954,0.65,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1601,"unit=1.00, cap=2.00, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,20.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,3124066.42,91.72,-67.36,1.362,1.33,47,123,2.0,0.954,0.65,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1602,"unit=1.00, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,30.0,extra_profit,20.0,20,200,0.75,45.0,0.75,3124066.42,91.72,-67.36,1.362,1.33,45,123,2.0,0.954,0.65,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1603,"unit=1.00, cap=2.00, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,30.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,3124066.42,91.72,-67.36,1.362,1.33,45,123,2.0,0.954,0.65,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1604,"unit=1.00, cap=2.00, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=100, dd_guard=none",1.0,2.0,entry,5.0,20.0,extra_profit,15.0,10,100,1.0,none,none,3121187.5,91.71,-81.23,1.129,1.26,87,123,2.0,1.022,2.17,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1605,"unit=1.00, cap=2.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=10, trend_sma=100, dd_guard=none",1.0,2.0,entry,5.0,40.0,extra_profit,15.0,10,100,1.0,none,none,3121187.5,91.71,-81.23,1.129,1.26,82,123,2.0,1.022,2.17,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1606,"unit=0.75, cap=1.50, anchor=rolling_high, add=5%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=none",0.75,1.5,rolling_high,5.0,20.0,extra_profit,20.0,10,none,none,none,none,3091826.28,91.59,-89.15,1.027,1.18,622,123,1.5,1.204,60.5,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1607,"unit=0.75, cap=2.00, anchor=rolling_high, add=10%/20%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.75,2.0,rolling_high,10.0,20.0,extra_profit,20.0,20,200,0.75,45.0,0.75,3058138.34,91.46,-68.15,1.342,1.24,304,123,2.0,0.985,27.32,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1608,"unit=1.00, cap=1.50, anchor=rolling_high, add=5%/20%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",1.0,1.5,rolling_high,5.0,20.0,extra_profit,20.0,20,none,none,none,none,3053906.85,91.44,-90.76,1.008,1.17,412,123,1.5,1.332,66.53,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1609,"unit=1.00, cap=1.50, anchor=rolling_high, add=5%/40%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",1.0,1.5,rolling_high,5.0,40.0,extra_profit,20.0,20,none,none,none,none,3033163.34,91.36,-91.09,1.003,1.16,349,123,1.5,1.334,66.77,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1610,"unit=1.00, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,20.0,extra_profit,20.0,10,200,0.75,45.0,0.75,2977887.05,91.14,-67.36,1.353,1.33,51,123,2.0,0.952,0.4,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1611,"unit=1.00, cap=2.00, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,20.0,rebound_from_low,20.0,10,200,0.75,45.0,0.75,2977887.05,91.14,-67.36,1.353,1.33,51,123,2.0,0.952,0.4,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1612,"unit=1.00, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,30.0,extra_profit,20.0,10,200,0.75,45.0,0.75,2977887.05,91.14,-67.36,1.353,1.33,49,123,2.0,0.952,0.4,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1613,"unit=1.00, cap=2.00, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,30.0,rebound_from_low,20.0,10,200,0.75,45.0,0.75,2977887.05,91.14,-67.36,1.353,1.33,49,123,2.0,0.952,0.4,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1614,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",1.0,2.0,rolling_high,5.0,20.0,extra_profit,20.0,20,none,none,none,none,2966996.36,91.1,-96.83,0.941,1.16,412,123,2.0,1.665,66.53,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1615,"unit=0.67, cap=2.00, anchor=rolling_high, add=10%/30%, sell=extra_profit 15%, max_days=10, trend_sma=100, dd_guard=none",0.67,2.0,rolling_high,10.0,30.0,extra_profit,15.0,10,100,1.0,none,none,2955833.53,91.05,-73.86,1.233,1.3,379,123,2.0,0.87,22.05,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1616,"unit=0.67, cap=1.50, anchor=rolling_high, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=100, dd_guard=none",0.67,1.5,rolling_high,10.0,20.0,extra_profit,15.0,10,100,1.0,none,none,2925350.64,90.93,-73.86,1.231,1.3,441,123,1.5,0.872,22.12,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1617,"unit=0.75, cap=1.50, anchor=rolling_high, add=5%/40%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=none",0.75,1.5,rolling_high,5.0,40.0,extra_profit,20.0,10,none,none,none,none,2906946.81,90.85,-89.15,1.019,1.17,539,123,1.5,1.205,60.72,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1618,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/40%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",1.0,2.0,rolling_high,5.0,40.0,extra_profit,20.0,20,none,none,none,none,2897415.55,90.81,-97.05,0.936,1.16,349,123,2.0,1.667,66.77,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1619,"unit=1.00, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,20.0,extra_profit,15.0,10,200,0.75,45.0,0.75,2870024.46,90.7,-67.36,1.346,1.32,51,123,2.0,0.951,0.33,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1620,"unit=1.00, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,20.0,extra_profit,15.0,20,200,0.75,45.0,0.75,2870024.46,90.7,-67.36,1.346,1.32,49,123,2.0,0.951,0.33,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1621,"unit=1.00, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,30.0,extra_profit,15.0,10,200,0.75,45.0,0.75,2870024.46,90.7,-67.36,1.346,1.32,49,123,2.0,0.951,0.33,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1622,"unit=1.00, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,2.0,entry,10.0,30.0,extra_profit,15.0,20,200,0.75,45.0,0.75,2870024.46,90.7,-67.36,1.346,1.32,47,123,2.0,0.951,0.33,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1623,"unit=0.75, cap=1.50, anchor=rolling_high, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.75,1.5,rolling_high,5.0,40.0,extra_profit,15.0,20,none,none,none,none,2860360.58,90.66,-88.92,1.02,1.17,383,123,1.5,1.218,62.42,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1624,"unit=1.00, cap=2.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,2.0,rolling_high,10.0,20.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,2855872.62,90.64,-72.46,1.251,1.21,314,123,2.0,1.125,21.95,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1625,"unit=1.00, cap=2.00, anchor=rolling_high, add=10%/30%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,2.0,rolling_high,10.0,30.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,2855872.62,90.64,-72.46,1.251,1.21,269,123,2.0,1.125,21.95,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1626,"unit=0.75, cap=2.00, anchor=rolling_high, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,2.0,rolling_high,10.0,30.0,rebound_from_low,20.0,10,200,1.0,none,none,2843473.94,90.59,-76.7,1.181,1.23,373,123,2.0,0.987,27.73,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1627,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,2.0,rolling_high,5.0,20.0,extra_profit,15.0,10,200,0.75,45.0,0.75,2811136.15,90.45,-78.08,1.158,1.19,638,123,2.0,1.162,27.6,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1628,"unit=0.75, cap=1.50, anchor=rolling_high, add=10%/30%, sell=extra_profit 15%, max_days=20, trend_sma=200, dd_guard=none",0.75,1.5,rolling_high,10.0,30.0,extra_profit,15.0,20,200,1.0,none,none,2802076.56,90.41,-73.59,1.229,1.23,273,123,1.5,1.004,30.63,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1629,"unit=1.00, cap=2.00, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=none",1.0,2.0,entry,5.0,20.0,rebound_from_low,20.0,10,200,1.0,none,none,2794459.8,90.38,-81.23,1.113,1.24,87,123,2.0,1.032,3.25,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1630,"unit=1.00, cap=2.00, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=none",1.0,2.0,entry,5.0,40.0,rebound_from_low,20.0,10,200,1.0,none,none,2794459.8,90.38,-81.23,1.113,1.24,82,123,2.0,1.032,3.25,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1631,"unit=1.00, cap=2.00, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",1.0,2.0,entry,5.0,20.0,extra_profit,20.0,10,200,1.0,none,none,2783928.48,90.33,-81.23,1.112,1.24,87,123,2.0,1.033,3.33,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1632,"unit=1.00, cap=2.00, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",1.0,2.0,entry,5.0,40.0,extra_profit,20.0,10,200,1.0,none,none,2783928.48,90.33,-81.23,1.112,1.24,82,123,2.0,1.033,3.33,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1633,"unit=1.00, cap=1.50, anchor=rolling_high, add=5%/40%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",1.0,1.5,rolling_high,5.0,40.0,extra_profit,15.0,10,none,none,none,none,2782818.46,90.33,-90.59,0.997,1.16,556,123,1.5,1.293,58.6,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1634,"unit=1.00, cap=1.50, anchor=rolling_high, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",1.0,1.5,rolling_high,5.0,20.0,extra_profit,15.0,10,none,none,none,none,2773502.58,90.29,-90.59,0.997,1.16,638,123,1.5,1.293,58.67,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1635,"unit=1.00, cap=2.00, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=200, dd_guard=none",1.0,2.0,entry,5.0,20.0,extra_profit,15.0,10,200,1.0,none,none,2758106.33,90.22,-81.23,1.111,1.24,87,123,2.0,1.028,2.77,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1636,"unit=1.00, cap=2.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=10, trend_sma=200, dd_guard=none",1.0,2.0,entry,5.0,40.0,extra_profit,15.0,10,200,1.0,none,none,2758106.33,90.22,-81.23,1.111,1.24,82,123,2.0,1.028,2.77,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1637,"unit=0.75, cap=2.00, anchor=rolling_high, add=10%/30%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,2.0,rolling_high,10.0,30.0,extra_profit,20.0,10,200,1.0,none,none,2734625.22,90.12,-77.31,1.166,1.22,368,123,2.0,0.988,27.73,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1638,"unit=0.67, cap=1.50, anchor=rolling_high, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=100, dd_guard=none",0.67,1.5,rolling_high,10.0,30.0,rebound_from_low,20.0,10,100,1.0,none,none,2712102.18,90.02,-75.86,1.187,1.3,373,123,1.5,0.872,22.82,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1639,"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/40%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=none",0.75,2.0,rolling_high,5.0,40.0,extra_profit,20.0,10,none,none,none,none,2697144.11,89.95,-89.74,1.002,1.17,539,123,2.0,1.208,60.72,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1640,"unit=1.00, cap=1.50, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=none",1.0,1.5,rolling_high,5.0,20.0,rebound_from_low,20.0,20,none,none,none,none,2681255.74,89.88,-91.46,0.983,1.16,435,123,1.5,1.326,65.3,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1641,"unit=1.00, cap=1.50, anchor=rolling_high, add=5%/40%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=none",1.0,1.5,rolling_high,5.0,40.0,rebound_from_low,20.0,20,none,none,none,none,2681255.74,89.88,-91.46,0.983,1.16,369,123,1.5,1.326,65.3,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1642,"unit=0.50, cap=1.50, anchor=rolling_high, add=5%/20%, sell=extra_profit 20%, max_days=10, trend_sma=100, dd_guard=none",0.5,1.5,rolling_high,5.0,20.0,extra_profit,20.0,10,100,1.0,none,none,2668916.15,89.83,-71.93,1.249,1.32,622,123,1.5,0.824,4.3,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1643,"unit=1.00, cap=2.00, anchor=rolling_high, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,2.0,rolling_high,10.0,30.0,extra_profit,20.0,20,200,0.75,45.0,0.75,2666138.33,89.82,-77.44,1.16,1.2,257,123,2.0,1.119,21.98,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1644,"unit=1.00, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,1.5,entry,10.0,20.0,extra_profit,20.0,20,200,0.75,45.0,0.75,2650208.02,89.74,-67.36,1.332,1.32,47,123,1.5,0.951,0.65,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1645,"unit=1.00, cap=1.50, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,1.5,entry,10.0,20.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,2650208.02,89.74,-67.36,1.332,1.32,47,123,1.5,0.951,0.65,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1646,"unit=1.00, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,1.5,entry,10.0,30.0,extra_profit,20.0,20,200,0.75,45.0,0.75,2650208.02,89.74,-67.36,1.332,1.32,45,123,1.5,0.951,0.65,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1647,"unit=1.00, cap=1.50, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",1.0,1.5,entry,10.0,30.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,2650208.02,89.74,-67.36,1.332,1.32,45,123,1.5,0.951,0.65,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1648,"unit=0.75, cap=1.50, anchor=rolling_high, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.75,1.5,rolling_high,5.0,20.0,extra_profit,15.0,20,none,none,none,none,2641072.3,89.7,-88.35,1.015,1.17,447,123,1.5,1.217,62.25,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1649,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/40%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",1.0,2.0,rolling_high,5.0,40.0,extra_profit,15.0,10,none,none,none,none,2634937.71,89.68,-96.68,0.928,1.15,556,123,2.0,1.586,58.6,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1650,"unit=0.75, cap=1.50, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,1.5,rolling_high,10.0,20.0,rebound_from_low,20.0,10,200,1.0,none,none,2630236.51,89.65,-76.7,1.169,1.23,432,123,1.5,0.982,27.73,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1651,"unit=0.75, cap=1.50, anchor=rolling_high, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=none",0.75,1.5,rolling_high,10.0,30.0,rebound_from_low,20.0,10,200,1.0,none,none,2630236.51,89.65,-76.7,1.169,1.23,373,123,1.5,0.982,27.73,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1652,"unit=0.67, cap=2.00, anchor=rolling_high, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",0.67,2.0,rolling_high,10.0,20.0,extra_profit,20.0,10,200,1.0,none,none,2621624.79,89.62,-75.57,1.186,1.22,427,123,2.0,0.936,27.6,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1653,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",1.0,2.0,rolling_high,5.0,20.0,extra_profit,15.0,10,none,none,none,none,2617072.46,89.59,-96.68,0.927,1.15,638,123,2.0,1.587,58.67,775116.8,-79.24,41069.8,-66.18,True,False,True,False
1654,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,2.0,rolling_high,5.0,20.0,rebound_from_low,20.0,10,200,0.75,45.0,0.75,2604418.14,89.54,-78.08,1.147,1.19,630,123,2.0,1.166,28.07,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1655,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/40%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,2.0,rolling_high,5.0,40.0,rebound_from_low,20.0,10,200,0.75,45.0,0.75,2604418.14,89.54,-78.08,1.147,1.19,545,123,2.0,1.166,28.07,775116.8,-79.24,41069.8,-66.18,True,True,True,False
1656,"unit=1.00, cap=2.00, anchor=rolling_high, add=5%/40%, sell=extra_profit 15%, max_days=10, trend_sma=200, dd_guard=45.0",1.0,2.0,rolling_high,5.0,40.0,extra_profit,15.0,10,200,0.75,45.0,0.75,2590603.15,89.47,-78.08,1.146,1.19,556,123,2.0,1.162,27.62,775116.8,-79.24,41069.8,-66.18,True,True,True,False
