rank_drawdown,variant,mode,sma_window,exit_buffer_pct,reentry_buffer_pct,unit_exposure,max_exposure,dca,add1_drop,add2_drop,sell_profit,max_extra_days,net_return_pct,cagr_pct,max_drawdown_pct,calmar,sharpe,return_2022_pct,drawdown_2022_pct,cash_days_pct,avg_exposure,days_above_1x_pct,trade_events,dca_events,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct
3164,selected_or_qqq_cash; SMA120; exit below SMA-0%; reenter above SMA+2%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,120,0.0,2.0,1.0,1.0,False,0.1,0.2,0.2,20,72790.12,51.37,-61.06,0.841,1.03,-30.05,-30.05,19.9,0.801,0.0,138,0,775116.8,-79.24,41069.8,-66.18
3165,selected_or_qqq_cash; SMA100; exit below SMA-1%; reenter above SMA+3%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,100,1.0,3.0,1.0,1.0,False,0.1,0.2,0.2,20,66681.32,50.53,-61.06,0.828,1.02,-36.15,-36.15,21.43,0.786,0.0,120,0,775116.8,-79.24,41069.8,-66.18
3166,selected_and_qqq_cash; SMA120; exit below SMA-5%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,120,5.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,8445.53,32.28,-61.07,0.528,0.82,-22.36,-22.36,36.93,0.631,0.0,86,0,775116.8,-79.24,41069.8,-66.18
3167,selected_sma_cash; SMA150; exit below SMA-3%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_sma_cash,150,3.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,19343.67,39.29,-61.08,0.643,0.91,-17.48,-17.48,20.12,0.585,7.4,317,199,775116.8,-79.24,41069.8,-66.18
3168,selected_sma_cash; SMA150; exit below SMA-3%; reenter above SMA+3%; unit=0.50; cap=1.50; dca=True,selected_sma_cash,150,3.0,3.0,0.5,1.5,True,0.1,0.2,0.2,20,17931.11,38.64,-61.08,0.633,0.9,-17.48,-17.48,20.52,0.583,7.4,315,197,775116.8,-79.24,41069.8,-66.18
3169,selected_sma_cash; SMA150; exit below SMA-0%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,150,0.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,102444.19,54.65,-61.09,0.895,1.07,-22.36,-22.36,20.77,0.792,0.0,159,0,775116.8,-79.24,41069.8,-66.18
3170,selected_and_qqq_cash; SMA150; exit below SMA-0%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,150,0.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,43883.84,46.63,-61.09,0.763,0.98,-22.36,-22.36,22.12,0.779,0.0,167,0,775116.8,-79.24,41069.8,-66.18
3171,selected_sma_cash; SMA150; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.50; dca=True,selected_sma_cash,150,2.0,7.0,0.5,1.5,True,0.1,0.2,0.2,20,15481.58,37.37,-61.09,0.612,0.89,-17.48,-17.48,23.52,0.564,7.27,298,191,775116.8,-79.24,41069.8,-66.18
3172,qqq_sma_cash; SMA120; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,120,2.0,7.0,0.5,1.5,True,0.1,0.2,0.2,20,5760.72,29.18,-61.09,0.478,0.77,-17.48,-17.48,33.38,0.502,7.47,264,177,775116.8,-79.24,41069.8,-66.18
3173,selected_sma_cash; SMA250; exit below SMA-0%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,250,0.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,54224.31,48.59,-61.12,0.795,0.99,-52.75,-52.75,19.65,0.803,0.0,148,0,775116.8,-79.24,41069.8,-66.18
3174,selected_sma_cash; SMA250; exit below SMA-2%; reenter above SMA+0%; unit=0.50; cap=1.50; dca=True,selected_sma_cash,250,2.0,0.0,0.5,1.5,True,0.1,0.2,0.2,20,46549.25,47.18,-61.12,0.772,1.0,-36.33,-36.33,18.5,0.615,9.3,353,221,775116.8,-79.24,41069.8,-66.18
3175,selected_sma_else_other; SMA250; exit below SMA-0%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,250,0.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,40400.62,45.87,-61.12,0.751,0.97,-52.75,-52.75,25.17,0.748,0.0,141,0,775116.8,-79.24,41069.8,-66.18
3176,selected_and_qqq_cash; SMA250; exit below SMA-2%; reenter above SMA+0%; unit=0.50; cap=1.50; dca=True,selected_and_qqq_cash,250,2.0,0.0,0.5,1.5,True,0.1,0.2,0.2,20,29609.48,43.06,-61.12,0.704,0.95,-32.57,-32.57,18.68,0.613,9.18,347,215,775116.8,-79.24,41069.8,-66.18
3177,selected_sma_else_other; SMA120; exit below SMA-0%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,120,0.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,2434.31,22.54,-61.12,0.369,0.68,-28.89,-28.89,27.25,0.499,3.9,318,165,775116.8,-79.24,41069.8,-66.18
3178,selected_and_qqq_cash; SMA120; exit below SMA-1%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,120,1.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,27655.89,42.45,-61.15,0.694,0.94,-27.73,-27.73,23.35,0.766,0.0,178,0,775116.8,-79.24,41069.8,-66.18
3179,selected_or_qqq_cash; SMA120; exit below SMA-3%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,120,3.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,47289.62,47.32,-61.16,0.774,0.99,-35.22,-35.22,14.88,0.641,9.35,326,221,775116.8,-79.24,41069.8,-66.18
3180,qqq_sma_cash; SMA120; exit below SMA-3%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,120,3.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,37910.51,45.29,-61.16,0.741,0.97,-35.22,-35.22,15.88,0.633,9.12,322,219,775116.8,-79.24,41069.8,-66.18
3181,qqq_sma_cash; SMA150; exit below SMA-2%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,150,2.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,35774.15,44.76,-61.16,0.732,0.97,-25.69,-25.69,17.12,0.632,9.9,324,220,775116.8,-79.24,41069.8,-66.18
3182,selected_or_qqq_cash; SMA150; exit below SMA-2%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,150,2.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,31597.88,43.64,-61.16,0.714,0.95,-29.22,-29.22,15.72,0.641,10.08,331,224,775116.8,-79.24,41069.8,-66.18
3183,selected_sma_else_other; SMA300; exit below SMA-5%; reenter above SMA+5%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,300,5.0,5.0,1.0,1.0,False,0.1,0.2,0.2,20,45598.54,46.99,-61.2,0.768,0.98,-48.96,-48.96,26.12,0.739,0.0,92,0,775116.8,-79.24,41069.8,-66.18
3184,selected_or_qqq_cash; SMA100; exit below SMA-2%; reenter above SMA+3%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,100,2.0,3.0,0.5,1.5,True,0.1,0.2,0.2,20,16192.71,37.75,-61.2,0.617,0.9,-33.44,-33.44,19.6,0.587,6.62,304,198,775116.8,-79.24,41069.8,-66.18
3185,selected_sma_cash; SMA120; exit below SMA-0%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,120,0.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,50099.85,47.86,-61.21,0.782,1.0,-25.53,-25.53,23.15,0.768,0.0,178,0,775116.8,-79.24,41069.8,-66.18
3186,selected_sma_else_other; SMA100; exit below SMA-5%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,100,5.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,12884.93,35.8,-61.21,0.585,0.85,-40.97,-40.97,26.9,0.731,0.0,123,0,775116.8,-79.24,41069.8,-66.18
3187,selected_or_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+3%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,220,1.0,3.0,0.5,1.5,True,0.1,0.2,0.2,20,58419.82,49.29,-61.22,0.805,1.0,-32.97,-32.97,16.43,0.641,10.55,326,226,775116.8,-79.24,41069.8,-66.18
3188,qqq_sma_cash; SMA220; exit below SMA-1%; reenter above SMA+3%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,220,1.0,3.0,0.5,1.5,True,0.1,0.2,0.2,20,41126.07,46.04,-61.22,0.752,0.98,-24.69,-24.69,17.2,0.635,10.4,315,217,775116.8,-79.24,41069.8,-66.18
3189,selected_sma_else_other; SMA120; exit below SMA-1%; reenter above SMA+0%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,120,1.0,0.0,0.5,1.5,True,0.1,0.2,0.2,20,3312.04,24.86,-61.24,0.406,0.72,-34.87,-34.87,24.02,0.52,4.1,349,168,775116.8,-79.24,41069.8,-66.18
3190,selected_sma_else_other; SMA120; exit below SMA-2%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,120,2.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,27750.74,42.48,-61.25,0.693,0.93,-41.0,-41.0,23.5,0.765,0.0,167,0,775116.8,-79.24,41069.8,-66.18
3191,qqq_sma_cash; SMA180; exit below SMA-0%; reenter above SMA+7%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,180,0.0,7.0,0.5,1.5,True,0.1,0.2,0.2,20,25189.21,41.62,-61.25,0.679,0.94,-18.92,-18.92,26.55,0.562,9.38,284,195,775116.8,-79.24,41069.8,-66.18
3192,selected_or_qqq_cash; SMA250; exit below SMA-0%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,250,0.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,39896.1,45.76,-61.26,0.747,0.96,-38.21,-38.21,15.22,0.643,10.25,345,228,775116.8,-79.24,41069.8,-66.18
3193,qqq_sma_cash; SMA250; exit below SMA-0%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,250,0.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,27990.74,42.56,-61.26,0.695,0.93,-38.21,-38.21,15.65,0.639,10.1,340,221,775116.8,-79.24,41069.8,-66.18
3194,qqq_sma_cash; SMA180; exit below SMA-2%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,180,2.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,63270.28,50.04,-61.27,0.817,1.02,-24.69,-24.69,16.48,0.643,10.8,320,223,775116.8,-79.24,41069.8,-66.18
3195,selected_or_qqq_cash; SMA180; exit below SMA-2%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,180,2.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,58452.82,49.29,-61.27,0.805,1.01,-28.08,-28.08,15.12,0.652,10.95,326,227,775116.8,-79.24,41069.8,-66.18
3196,selected_or_qqq_cash; SMA120; exit below SMA-1%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,120,1.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,20562.99,39.83,-61.27,0.65,0.92,-28.62,-28.62,17.55,0.599,7.35,327,202,775116.8,-79.24,41069.8,-66.18
3197,selected_sma_cash; SMA200; exit below SMA-3%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,200,3.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,81462.1,52.44,-61.29,0.856,1.04,-47.44,-47.44,21.38,0.786,0.0,98,0,775116.8,-79.24,41069.8,-66.18
3198,selected_sma_else_other; SMA200; exit below SMA-3%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,200,3.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,54727.68,48.68,-61.29,0.794,1.0,-47.44,-47.44,25.47,0.745,0.0,95,0,775116.8,-79.24,41069.8,-66.18
3199,selected_sma_cash; SMA220; exit below SMA-1%; reenter above SMA+5%; unit=0.75; cap=1.00; dca=False,selected_sma_cash,220,1.0,5.0,0.75,1.0,False,0.1,0.2,0.2,20,19164.78,39.21,-61.3,0.64,1.0,-39.38,-39.38,20.47,0.596,0.0,113,0,775116.8,-79.24,41069.8,-66.18
3200,selected_sma_else_other; SMA220; exit below SMA-1%; reenter above SMA+5%; unit=0.75; cap=1.00; dca=False,selected_sma_else_other,220,1.0,5.0,0.75,1.0,False,0.1,0.2,0.2,20,13854.9,36.42,-61.3,0.594,0.96,-39.38,-39.38,25.37,0.56,0.0,106,0,775116.8,-79.24,41069.8,-66.18
3201,selected_and_qqq_cash; SMA150; exit below SMA-0%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,selected_and_qqq_cash,150,0.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,11185.86,34.61,-61.31,0.565,0.87,-17.48,-17.48,22.12,0.546,5.73,348,181,775116.8,-79.24,41069.8,-66.18
3202,selected_and_qqq_cash; SMA120; exit below SMA-0%; reenter above SMA+0%; unit=0.50; cap=1.50; dca=True,selected_and_qqq_cash,120,0.0,0.0,0.5,1.5,True,0.1,0.2,0.2,20,3058.26,24.25,-61.32,0.395,0.73,-20.24,-20.24,24.35,0.502,3.33,379,159,775116.8,-79.24,41069.8,-66.18
3203,selected_and_qqq_cash; SMA250; exit below SMA-0%; reenter above SMA+5%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,250,0.0,5.0,1.0,1.0,False,0.1,0.2,0.2,20,47391.8,47.34,-61.33,0.772,0.99,-35.54,-35.54,23.65,0.763,0.0,107,0,775116.8,-79.24,41069.8,-66.18
3204,qqq_sma_cash; SMA120; exit below SMA-0%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,120,0.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,4188.41,26.66,-61.35,0.435,0.74,-16.5,-17.14,43.05,0.57,0.0,92,0,775116.8,-79.24,41069.8,-66.18
3205,selected_sma_else_other; SMA120; exit below SMA-2%; reenter above SMA+0%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,120,2.0,0.0,0.5,1.5,True,0.1,0.2,0.2,20,3209.31,24.62,-61.35,0.401,0.71,-34.87,-34.87,23.5,0.527,4.28,337,170,775116.8,-79.24,41069.8,-66.18
3206,selected_and_qqq_cash; SMA120; exit below SMA-0%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,120,0.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,749.74,14.4,-61.35,0.235,0.53,-16.5,-17.14,48.6,0.514,0.0,90,0,775116.8,-79.24,41069.8,-66.18
3207,selected_sma_cash; SMA220; exit below SMA-1%; reenter above SMA+1%; unit=0.75; cap=1.00; dca=False,selected_sma_cash,220,1.0,1.0,0.75,1.0,False,0.1,0.2,0.2,20,24248.6,41.28,-61.36,0.673,1.03,-39.38,-39.38,19.35,0.605,0.0,133,0,775116.8,-79.24,41069.8,-66.18
3208,selected_sma_cash; SMA220; exit below SMA-1%; reenter above SMA+2%; unit=0.75; cap=1.00; dca=False,selected_sma_cash,220,1.0,2.0,0.75,1.0,False,0.1,0.2,0.2,20,23404.3,40.97,-61.36,0.668,1.02,-39.38,-39.38,19.53,0.604,0.0,129,0,775116.8,-79.24,41069.8,-66.18
3209,selected_sma_cash; SMA220; exit below SMA-1%; reenter above SMA+0%; unit=0.75; cap=1.00; dca=False,selected_sma_cash,220,1.0,0.0,0.75,1.0,False,0.1,0.2,0.2,20,22669.79,40.69,-61.36,0.663,1.02,-39.38,-39.38,18.8,0.609,0.0,147,0,775116.8,-79.24,41069.8,-66.18
3210,selected_and_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+0%; unit=0.75; cap=1.00; dca=False,selected_and_qqq_cash,220,1.0,0.0,0.75,1.0,False,0.1,0.2,0.2,20,20703.48,39.89,-61.36,0.65,1.01,-39.38,-39.38,19.1,0.607,0.0,149,0,775116.8,-79.24,41069.8,-66.18
3211,selected_and_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+1%; unit=0.75; cap=1.00; dca=False,selected_and_qqq_cash,220,1.0,1.0,0.75,1.0,False,0.1,0.2,0.2,20,19914.86,39.55,-61.36,0.644,1.01,-39.38,-39.38,19.8,0.602,0.0,133,0,775116.8,-79.24,41069.8,-66.18
3212,selected_sma_else_other; SMA220; exit below SMA-1%; reenter above SMA+2%; unit=0.75; cap=1.00; dca=False,selected_sma_else_other,220,1.0,2.0,0.75,1.0,False,0.1,0.2,0.2,20,15063.94,37.13,-61.36,0.605,0.97,-39.38,-39.38,24.52,0.566,0.0,119,0,775116.8,-79.24,41069.8,-66.18
3213,selected_sma_else_other; SMA220; exit below SMA-1%; reenter above SMA+1%; unit=0.75; cap=1.00; dca=False,selected_sma_else_other,220,1.0,1.0,0.75,1.0,False,0.1,0.2,0.2,20,14955.04,37.07,-61.36,0.604,0.97,-39.38,-39.38,24.3,0.568,0.0,125,0,775116.8,-79.24,41069.8,-66.18
3214,selected_sma_else_other; SMA220; exit below SMA-1%; reenter above SMA+0%; unit=0.75; cap=1.00; dca=False,selected_sma_else_other,220,1.0,0.0,0.75,1.0,False,0.1,0.2,0.2,20,13886.63,36.44,-61.36,0.594,0.96,-39.38,-39.38,23.8,0.572,0.0,137,0,775116.8,-79.24,41069.8,-66.18
3215,selected_or_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+2%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,220,1.0,2.0,1.0,1.0,False,0.1,0.2,0.2,20,183094.73,60.4,-61.37,0.984,1.11,-49.33,-49.33,15.65,0.844,0.0,104,0,775116.8,-79.24,41069.8,-66.18
3216,selected_or_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+3%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,220,1.0,3.0,1.0,1.0,False,0.1,0.2,0.2,20,179253.66,60.18,-61.37,0.981,1.11,-49.33,-49.33,16.43,0.836,0.0,100,0,775116.8,-79.24,41069.8,-66.18
3217,selected_or_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+5%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,220,1.0,5.0,1.0,1.0,False,0.1,0.2,0.2,20,141719.97,57.84,-61.37,0.942,1.08,-49.33,-49.33,17.05,0.83,0.0,98,0,775116.8,-79.24,41069.8,-66.18
3218,selected_sma_else_other; SMA220; exit below SMA-7%; reenter above SMA+7%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,220,7.0,7.0,0.5,1.5,True,0.1,0.2,0.2,20,37857.22,45.28,-61.37,0.738,0.97,-36.01,-36.01,25.15,0.587,10.15,308,216,775116.8,-79.24,41069.8,-66.18
3219,selected_or_qqq_cash; SMA100; exit below SMA-1%; reenter above SMA+3%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,100,1.0,3.0,0.5,1.5,True,0.1,0.2,0.2,20,6321.05,29.92,-61.38,0.487,0.8,-29.93,-29.93,21.43,0.552,4.72,302,182,775116.8,-79.24,41069.8,-66.18
3220,selected_and_qqq_cash; SMA100; exit below SMA-2%; reenter above SMA+3%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,100,2.0,3.0,1.0,1.0,False,0.1,0.2,0.2,20,11494.78,34.84,-61.4,0.567,0.85,-33.42,-33.42,28.82,0.712,0.0,124,0,775116.8,-79.24,41069.8,-66.18
3221,selected_sma_cash; SMA120; exit below SMA-2%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_sma_cash,120,2.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,5590.7,28.94,-61.4,0.471,0.79,-21.28,-21.28,22.62,0.538,4.52,318,175,775116.8,-79.24,41069.8,-66.18
3222,selected_or_qqq_cash; SMA220; exit below SMA-0%; reenter above SMA+3%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,220,0.0,3.0,0.5,1.5,True,0.1,0.2,0.2,20,60010.38,49.54,-61.41,0.807,1.01,-32.97,-32.97,16.7,0.636,10.27,325,221,775116.8,-79.24,41069.8,-66.18
3223,qqq_sma_cash; SMA220; exit below SMA-0%; reenter above SMA+3%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,220,0.0,3.0,0.5,1.5,True,0.1,0.2,0.2,20,47635.89,47.39,-61.41,0.772,1.0,-24.69,-24.69,17.88,0.627,10.03,310,210,775116.8,-79.24,41069.8,-66.18
3224,selected_or_qqq_cash; SMA150; exit below SMA-3%; reenter above SMA+5%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,150,3.0,5.0,1.0,1.0,False,0.1,0.2,0.2,20,217907.0,62.16,-61.45,1.012,1.13,-32.18,-32.18,16.45,0.836,0.0,95,0,775116.8,-79.24,41069.8,-66.18
3225,selected_sma_cash; SMA200; exit below SMA-2%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,200,2.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,121789.36,56.34,-61.45,0.917,1.08,-46.69,-46.69,19.12,0.809,0.0,130,0,775116.8,-79.24,41069.8,-66.18
3226,selected_and_qqq_cash; SMA200; exit below SMA-2%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,200,2.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,81839.81,52.48,-61.45,0.854,1.04,-46.69,-46.69,19.45,0.805,0.0,132,0,775116.8,-79.24,41069.8,-66.18
3227,selected_or_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,220,1.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,162373.42,59.19,-61.47,0.963,1.1,-41.35,-41.35,19.0,0.81,0.0,93,0,775116.8,-79.24,41069.8,-66.18
3228,selected_and_qqq_cash; SMA100; exit below SMA-1%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,100,1.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,829.84,15.05,-61.47,0.245,0.54,-16.5,-17.14,51.08,0.489,0.0,86,0,775116.8,-79.24,41069.8,-66.18
3229,selected_or_qqq_cash; SMA100; exit below SMA-3%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,100,3.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,26624.92,42.11,-61.48,0.685,0.93,-44.22,-44.22,17.25,0.618,8.75,313,209,775116.8,-79.24,41069.8,-66.18
3230,selected_or_qqq_cash; SMA200; exit below SMA-1%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,200,1.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,152902.38,58.59,-61.5,0.953,1.08,-52.71,-52.71,13.75,0.863,0.0,133,0,775116.8,-79.24,41069.8,-66.18
3231,qqq_sma_cash; SMA200; exit below SMA-1%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,200,1.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,126590.55,56.72,-61.5,0.922,1.07,-52.71,-52.71,14.15,0.859,0.0,133,0,775116.8,-79.24,41069.8,-66.18
3232,selected_or_qqq_cash; SMA200; exit below SMA-3%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,200,3.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,92060.17,53.61,-61.51,0.872,1.05,-37.94,-37.94,14.0,0.662,11.12,339,236,775116.8,-79.24,41069.8,-66.18
3233,selected_and_qqq_cash; SMA300; exit below SMA-1%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,300,1.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,85743.77,52.93,-61.51,0.861,1.03,-60.15,-60.15,19.15,0.808,0.0,130,0,775116.8,-79.24,41069.8,-66.18
3234,selected_sma_cash; SMA300; exit below SMA-1%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,300,1.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,78782.6,52.12,-61.51,0.847,1.02,-60.15,-60.15,19.1,0.809,0.0,132,0,775116.8,-79.24,41069.8,-66.18
3235,qqq_sma_cash; SMA200; exit below SMA-3%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,200,3.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,64953.79,50.29,-61.51,0.818,1.02,-24.69,-24.69,14.57,0.657,11.0,329,228,775116.8,-79.24,41069.8,-66.18
3236,selected_or_qqq_cash; SMA100; exit below SMA-2%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,100,2.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,10377.48,33.98,-61.51,0.552,0.85,-35.62,-35.62,21.27,0.575,6.62,299,194,775116.8,-79.24,41069.8,-66.18
3237,selected_sma_else_other; SMA120; exit below SMA-2%; reenter above SMA+3%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,120,2.0,3.0,0.5,1.5,True,0.1,0.2,0.2,20,2570.76,22.95,-61.51,0.373,0.68,-32.16,-32.16,24.77,0.521,4.28,317,168,775116.8,-79.24,41069.8,-66.18
3238,selected_or_qqq_cash; SMA100; exit below SMA-0%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,100,0.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,52980.13,48.38,-61.53,0.786,0.99,-47.91,-47.91,18.95,0.81,0.0,201,0,775116.8,-79.24,41069.8,-66.18
3239,selected_or_qqq_cash; SMA100; exit below SMA-1%; reenter above SMA+0%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,100,1.0,0.0,0.5,1.5,True,0.1,0.2,0.2,20,7175.87,30.95,-61.53,0.503,0.81,-38.61,-38.61,17.47,0.573,4.78,336,187,775116.8,-79.24,41069.8,-66.18
3240,selected_sma_else_other; SMA180; exit below SMA-1%; reenter above SMA+0%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,180,1.0,0.0,0.5,1.5,True,0.1,0.2,0.2,20,9424.75,33.18,-61.54,0.539,0.82,-45.74,-45.74,23.3,0.563,7.25,323,190,775116.8,-79.24,41069.8,-66.18
3241,selected_sma_else_other; SMA150; exit below SMA-7%; reenter above SMA+7%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,150,7.0,7.0,0.5,1.5,True,0.1,0.2,0.2,20,7176.19,30.95,-61.55,0.503,0.78,-39.03,-39.03,23.5,0.58,8.67,295,200,775116.8,-79.24,41069.8,-66.18
3242,selected_sma_else_other; SMA150; exit below SMA-5%; reenter above SMA+7%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,150,5.0,7.0,0.5,1.5,True,0.1,0.2,0.2,20,4429.39,27.1,-61.55,0.44,0.73,-39.03,-39.03,24.85,0.563,7.72,294,194,775116.8,-79.24,41069.8,-66.18
3243,selected_sma_cash; SMA100; exit below SMA-5%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_sma_cash,100,5.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,4426.63,27.09,-61.58,0.44,0.76,-23.47,-23.47,24.55,0.53,4.4,289,173,775116.8,-79.24,41069.8,-66.18
